ROLL_BAD,PITCH_BAD,ROLL_FILTERED,PITCH_FILTERED,,
1.44,-0.24,3.31,3.43,,
1.44,-0.24,3.29,3.42,,
1.44,-0.24,3.27,3.41,,
1.44,-0.24,3.26,3.4,,
1.44,-0.23,3.24,3.39,,
1.44,-0.23,3.22,3.39,,
1.43,-0.23,3.2,3.38,,
1.43,-0.22,3.19,3.37,,
1.42,-0.22,3.17,3.36,,
1.43,-0.22,3.15,3.35,,
1.42,-0.22,3.13,3.35,,
1.41,-0.21,3.12,3.34,,
1.41,-0.21,3.1,3.33,,
1.4,-0.2,3.08,3.32,,
1.4,-0.2,3.06,3.31,,
1.39,-0.2,3.05,3.3,,
1.4,-0.19,3.03,3.3,,
1.39,-0.19,3.01,3.29,,
1.39,-0.19,3,3.28,,
1.38,-0.19,2.98,3.27,,
1.38,-0.19,2.96,3.26,,
1.38,-0.18,2.95,3.26,,
1.38,-0.18,2.94,3.25,,
1.37,-0.18,2.93,3.24,,
1.38,-0.17,2.92,3.23,,
1.38,-0.18,2.91,3.22,,
1.39,-0.17,2.89,3.21,,
1.39,-0.17,2.87,3.21,,
1.38,-0.17,2.84,3.2,,
1.37,-0.16,2.82,3.2,,
1.36,-0.16,2.8,3.19,,
1.35,-0.16,2.78,3.18,,
1.34,-0.16,2.76,3.18,,
1.33,-0.15,2.73,3.18,,
1.32,-0.15,2.69,3.18,,
1.3,-0.13,2.67,3.17,,
1.28,-0.12,2.65,3.17,,
1.26,-0.11,2.63,3.16,,
1.26,-0.11,2.62,3.15,,
1.26,-0.11,2.61,3.14,,
1.28,-0.11,2.6,3.14,,
1.28,-0.1,2.58,3.13,,
1.27,-0.1,2.57,3.12,,
1.27,-0.1,2.56,3.11,,
1.27,-0.1,2.52,3.13,,
1.27,-0.1,2.5,3.13,,
1.25,-0.09,2.49,3.12,,
1.24,-0.09,2.48,3.11,,
1.24,-0.09,2.47,3.11,,
1.24,-0.09,2.45,3.1,,
1.24,-0.09,2.44,3.09,,
1.24,-0.09,2.43,3.09,,
1.25,-0.08,2.42,3.08,,
1.25,-0.08,2.41,3.08,,
1.25,-0.08,2.4,3.07,,
1.25,-0.08,2.4,3.06,,
1.26,-0.08,2.4,3.06,,
1.27,-0.08,2.39,3.05,,
1.27,-0.07,2.38,3.04,,
1.28,-0.08,2.36,3.04,,
1.27,-0.07,2.34,3.04,,
1.27,-0.07,2.31,3.04,,
1.26,-0.06,2.29,3.05,,
1.24,-0.05,2.27,3.07,,
1.23,-0.02,2.26,3.08,,
1.22,0,2.26,3.1,,
1.22,0.02,2.26,3.11,,
1.23,0.04,2.25,3.12,,
1.23,0.08,2.25,3.12,,
1.23,0.11,2.24,3.14,,
1.22,0.14,2.25,3.15,,
1.21,0.17,2.26,3.15,,
1.23,0.19,2.27,3.14,,
1.26,0.23,2.26,3.15,,
1.26,0.25,2.26,3.15,,
1.26,0.27,2.28,3.18,,
1.27,0.3,2.3,3.21,,
1.29,0.35,2.37,3.23,,
1.32,0.39,2.44,3.26,,
1.39,0.43,2.45,3.31,,
1.46,0.47,2.45,3.34,,
1.45,0.56,2.39,3.4,,
1.41,0.61,2.36,3.46,,
1.34,0.67,2.34,3.49,,
1.31,0.73,2.35,3.5,,
1.31,0.77,2.38,3.53,,
1.34,0.8,2.37,3.56,,
1.36,0.85,2.31,3.62,,
1.32,0.91,2.23,3.69,,
1.25,0.98,2.07,3.74,,
1.09,1.08,1.88,3.82,,
0.9,1.16,1.79,3.88,,
0.71,1.26,1.75,3.88,,
0.64,1.31,1.76,3.79,,
0.65,1.3,1.72,3.61,,
0.65,1.19,1.64,3.39,,
0.61,0.98,1.88,2.99,,
0.58,0.72,1.92,2.92,,
0.77,0.39,1.8,2.92,,
0.82,0.38,1.67,2.94,,
0.69,0.42,1.6,2.91,,
0.6,0.45,1.53,2.93,,
0.58,0.45,1.49,2.94,,
0.54,0.48,1.47,2.97,,
0.54,0.5,1.44,3.04,,
0.54,0.56,1.41,3.1,,
0.54,0.64,1.39,3.13,,
0.54,0.72,1.38,3.16,,
0.55,0.74,1.33,3.23,,
0.55,0.79,1.27,3.37,,
0.54,0.9,1.2,3.54,,
0.52,1.07,1.17,3.79,,
0.48,1.41,1.16,4.05,,
0.48,1.69,1.15,4.31,,
0.49,1.96,1.14,4.57,,
0.52,2.23,1.07,4.85,,
0.51,2.65,1,5.2,,
0.48,2.99,0.98,5.55,,
0.46,3.36,0.96,5.81,,
0.47,3.68,0.93,6.08,,
0.47,4.06,0.85,6.44,,
0.44,4.38,0.69,6.87,,
0.36,4.81,0.46,7.31,,
0.18,5.26,0.39,7.83,,
0,5.73,0.26,8.41,,
-0.04,6.54,-0.04,9.03,,
-0.25,7.15,-0.29,9.61,,
-0.6,7.79,-0.35,10.12,,
-0.83,8.34,-0.11,10.63,,
-0.72,9.08,0.25,11.11,,
-0.33,9.58,0.41,11.53,,
0.02,10.04,0.38,11.89,,
0.05,10.43,0.61,12.17,,
-0.04,10.77,0.86,12.22,,
0.24,11.05,1.1,12.04,,
0.31,10.94,1.28,11.73,,
0.4,10.69,1.39,11.37,,
0.44,10.34,1.55,11.01,,
0.48,9.83,1.86,10.59,,
0.6,9.46,2.37,10,,
0.9,9,2.83,9.33,,
1.36,8.35,2.8,8.74,,
1.7,7.66,2.37,8.33,,
1.2,6.91,2.33,8.04,,
0.72,6.62,2.34,7.83,,
0.72,6.39,2.49,7.46,,
0.71,6.17,2.45,7,,
0.89,5.54,2.34,6.64,,
0.73,5.12,2.3,6.42,,
0.61,4.83,2.23,6.37,,
0.56,4.7,2.21,6.37,,
0.5,4.68,2.17,6.33,,
0.46,4.69,2.16,6.23,,
0.42,4.62,2.21,6.14,,
0.45,4.48,2.38,6.14,,
0.57,4.4,2.69,6.26,,
0.96,4.48,3.47,6.29,,
1.44,4.59,4.78,6.22,,
2.56,4.54,5.92,6.19,,
3.93,4.41,6.75,6.29,,
5.04,4.38,7.5,6.47,,
5.86,4.46,8.3,6.75,,
7.03,4.71,9.25,7.05,,
7.96,4.94,10.5,7.36,,
9.06,5.2,11.84,7.47,,
11.19,5.49,12.98,7.33,,
12.58,5.44,13.84,6.92,,
13.58,5.15,14.57,6.5,,
14.35,4.58,15.41,6.08,,
15.53,3.81,16.19,5.71,,
16.44,3.33,16.8,5.49,,
17.2,2.89,17.62,5.5,,
17.85,2.67,18.41,5.48,,
19.16,2.72,19.26,5.2,,
19.98,2.57,20.22,4.75,,
20.91,2.17,21.09,4.24,,
21.88,1.66,22.04,3.81,,
22.75,1.16,22.92,3.56,,
24.15,0.69,23.64,3.43,,
24.92,0.56,24.37,3.24,,
25.61,0.41,25.06,2.99,,
26.34,0.14,25.67,2.66,,
27.38,-0.44,26.25,2.36,,
27.97,-0.87,26.8,2.22,,
28.54,-1.16,27.32,2.22,,
29.08,-1.22,27.68,2.16,,
29.77,-1.22,28.18,2.04,,
30.11,-1.38,28.97,1.84,,
30.7,-1.58,29.88,1.61,,
32.08,-1.96,30.81,1.33,,
33.04,-2.24,31.75,0.98,,
34.01,-2.55,32.66,0.57,,
34.97,-2.88,33.42,0.18,,
35.87,-3.26,34.12,-0.16,,
36.93,-3.81,34.75,-0.49,,
37.6,-4.15,35.43,-0.71,,
38.23,-4.46,36.16,-0.87,,
39.3,-4.64,37.04,-1.06,,
40.11,-4.75,38.08,-1.24,,
41.06,-4.87,39.26,-1.46,,
42.2,-5,40.56,-1.79,,
44.1,-5.26,41.93,-2.11,,
45.54,-5.44,43.25,-2.37,,
46.9,-5.54,44.53,-2.6,,
48.19,-5.61,45.65,-2.83,,
49.47,-5.67,46.57,-2.94,,
51.04,-5.79,47.28,-2.94,,
51.84,-5.79,47.7,-2.91,,
52.45,-5.76,47.8,-2.77,,
52.81,-5.6,47.43,-2.55,,
52.63,-5.41,46.6,-2.33,,
51.99,-5.26,45.47,-2.1,,
50.93,-5.16,44.34,-1.95,,
49.11,-5.08,43.29,-1.88,,
48,-5.11,42.19,-1.9,,
46.93,-5.19,41.03,-1.89,,
45.75,-5.33,39.67,-1.81,,
44.51,-5.4,37.99,-1.7,,
42.24,-5.39,36,-1.51,,
40.3,-5.32,33.84,-1.19,,
38.11,-5.15,31.65,-0.82,,
35.84,-4.88,29.6,-0.48,,
32.59,-4.42,27.76,-0.26,,
30.55,-4.2,26.12,-0.02,,
28.78,-4.07,24.71,0.14,,
27.22,-3.89,23.31,0.1,,
25.22,-3.79,21.75,0.03,,
23.73,-3.9,20.04,0.09,,
22.1,-3.92,18.1,0.24,,
20.26,-3.8,16.04,0.47,,
18.24,-3.61,14.01,0.78,,
15.06,-3.19,11.81,1.01,,
13.02,-2.9,9.55,1.06,,
10.8,-2.74,7.65,1.13,,
8.52,-2.71,5.97,1.19,,
5.93,-2.56,4.21,1.16,,
4.26,-2.5,2.45,1.11,,
2.43,-2.54,0.72,1.1,,
0.63,-2.55,-0.92,1.09,,
-1.86,-2.52,-2.5,1.1,,
-3.43,-2.5,-4.03,1.23,,
-4.99,-2.44,-5.62,1.42,,
-6.51,-2.24,-7.2,1.56,,
-8.85,-1.98,-8.72,1.7,,
-10.39,-1.87,-10.26,1.8,,
-11.94,-1.77,-11.66,1.96,,
-13.48,-1.72,-12.82,2.13,,
-14.8,-1.59,-13.9,2.23,,
-16.41,-1.41,-15.19,2.27,,
-17.5,-1.4,-16.78,2.24,,
-18.92,-1.46,-18.39,2.27,,
-21.36,-1.64,-19.96,2.34,,
-22.94,-1.69,-21.64,2.43,,
-24.53,-1.7,-23.59,2.44,,
-26.26,-1.71,-25.78,2.31,,
-28.24,-1.8,-27.78,2.1,,
-31.56,-2.17,-29.46,1.94,,
-33.43,-2.46,-30.86,1.76,,
-34.95,-2.74,-32.26,1.6,,
-36.25,-3.09,-33.7,1.54,,
-38.34,-3.55,-35.24,1.48,,
-39.8,-3.73,-36.68,1.27,,
-41.41,-3.94,-37.64,1.04,,
-42.8,-4.34,-38.31,0.78,,
-43.99,-4.99,-38.32,0.35,,
-44.46,-5.49,-37.31,-0.14,,
-44.15,-6.08,-35.44,-0.52,,
-41.93,-6.89,-32.96,-0.75,,
-39.52,-7.27,-29.93,-1.04,,
-36.7,-7.62,-26.22,-1.37,,
-33.4,-8.11,-21.82,-1.58,,
-27.27,-8.85,-17,-1.79,,
-22.3,-9.24,-12.25,-1.99,,
-17.29,-9.63,-8.1,-2.04,,
-12.49,-9.94,-4.76,-1.99,,
-6.79,-10.01,-2.04,-1.85,,
-3.84,-9.95,0.34,-1.58,,
-1.32,-9.76,2.53,-1.38,,
0.98,-9.46,4.64,-1.27,,
3.18,-9.28,6.73,-1.14,,
5.32,-9.18,8.71,-0.99,,
8.53,-8.9,10.38,-0.9,,
10.42,-8.72,11.84,-0.79,,
12,-8.59,13.09,-0.72,,
14.03,-8.4,14.18,-0.76,,
15.19,-8.35,15.26,-0.79,,
16.25,-8.38,16.51,-0.76,,
17.35,-8.38,17.98,-0.66,,
19.36,-8.23,19.53,-0.6,,
20.95,-8.1,20.95,-0.57,,
22.49,-8.03,22.26,-0.52,,
23.88,-7.98,23.39,-0.41,,
25.67,-7.86,24.4,-0.23,,
26.7,-7.73,25.42,-0.02,,
27.66,-7.57,26.48,0.16,,
28.7,-7.39,27.48,0.29,,
30.25,-7.15,28.45,0.38,,
31.22,-7.06,29.48,0.46,,
32.18,-7.02,30.52,0.54,,
33.22,-6.98,31.6,0.69,,
34.81,-6.9,32.65,0.79,,
35.88,-6.84,33.75,0.9,,
36.99,-6.81,34.83,1.07,,
38.09,-6.72,35.81,1.25,,
39.15,-6.58,36.69,1.38,,
40.57,-6.45,37.49,1.48,,
41.42,-6.35,38.16,1.51,,
42.14,-6.28,38.73,1.54,,
43.05,-6.35,39.06,1.6,,
43.52,-6.44,39.06,1.72,,
43.68,-6.44,38.87,1.9,,
43.5,-6.35,38.54,2.18,,
43.22,-6.17,38.01,2.49,,
42.57,-5.79,37.34,2.67,,
41.88,-5.58,36.5,2.9,,
41.14,-5.38,35.36,3.34,,
40.17,-5.06,33.93,4.01,,
38.22,-4.18,32.33,4.84,,
36.56,-3.32,30.78,5.73,,
34.86,-2.34,29.47,6.65,,
33.31,-1.35,28.55,7.57,,
31.55,0.15,27.85,8.44,,
30.83,1.11,27.19,9.24,,
30.18,2,26.68,9.95,,
29.55,2.78,26.2,10.69,,
28.86,3.9,25.56,11.44,,
28.33,4.76,24.66,12.19,,
27.59,5.64,23.52,13.05,,
26.58,6.56,22.22,14,,
24.67,8.16,21,15.04,,
23.28,9.31,19.91,16.37,,
22.05,10.53,18.79,18.09,,
20.98,12.03,17.5,20.08,,
19.37,14.81,16.13,22.06,,
18.11,16.92,14.66,23.9,,
16.89,18.8,13.16,25.76,,
15.53,20.6,11.56,27.74,,
13.52,23.36,9.88,29.81,,
11.97,25.48,8.1,31.88,,
10.34,27.56,6.33,33.9,,
8.59,29.65,4.74,35.66,,
5.96,32.58,3.5,37.25,,
4.35,34.26,2.44,38.92,,
3.05,35.85,1.35,40.55,,
1.92,37.51,0.33,42.09,,
0.29,39.9,-0.48,43.66,,
-0.56,41.44,-1.22,45.21,,
-1.14,43.02,-1.89,46.65,,
-1.65,44.57,-2.43,47.96,,
-2.08,45.97,-2.84,49.35,,
-2.38,47.25,-3.34,50.85,,
-2.88,49.35,-3.86,52.23,,
-3.48,50.88,-4.26,53.4,,
-4.13,52.19,-4.69,54.49,,
-5.08,53.8,-5.27,55.39,,
-5.92,54.82,-5.79,56.03,,
-6.8,55.6,-6.25,56.49,,
-7.57,56.13,-6.62,56.7,,
-8.31,56.49,-6.93,56.65,,
-9.19,56.58,-7.11,56.44,,
-9.64,56.36,-7.21,56.15,,
-9.98,56.04,-7.41,55.86,,
-10.2,55.67,-7.61,55.58,,
-10.46,55.25,-7.69,55.18,,
-10.51,54.96,-7.65,54.53,,
-10.35,54.5,-7.32,53.61,,
-9.92,53.79,-6.93,52.6,,
-8.82,52.29,-6.65,51.68,,
-8.26,51.25,-6.34,50.81,,
-7.99,50.35,-6.14,50,,
-7.74,49.48,-6.06,49.19,,
-7.62,48.32,-5.86,48.26,,
-7.57,47.44,-5.57,47.3,,
-7.27,46.45,-5.29,46.3,,
-6.85,45.49,-4.96,45.23,,
-6.04,44.01,-4.57,44.08,,
-5.31,42.92,-4.23,42.79,,
-4.57,41.76,-3.94,41.46,,
-4.01,40.43,-3.6,40.13,,
-3.35,38.48,-3.46,38.8,,
-3.01,37.15,-3.6,37.42,,
-3,35.83,-3.68,36.06,,
-3.23,34.41,-3.64,34.76,,
-3.4,32.43,-3.57,33.43,,
-3.47,31.12,-2.99,31.95,,
-3.34,29.77,-2.35,30.43,,
-2.73,28.24,-1.77,28.85,,
-1.83,25.97,-1.24,27.16,,
-1.25,24.34,-1.11,25.33,,
-0.84,22.59,-1.29,23.58,,
-0.9,20.74,-1.39,21.81,,
-1.29,18.18,-1.43,20.2,,
-1.45,16.48,-1.14,18.69,,
-1.44,14.95,-0.59,17.17,,
-1.03,13.49,-0.12,15.6,,
-0.42,11.99,-0.03,14.14,,
0.14,9.74,-0.45,12.86,,
-0.03,8.38,-1.06,11.69,,
-0.59,7.21,-1.6,10.48,,
-1.24,6.11,-1.87,9.04,,
-1.94,4.27,-1.82,7.52,,
-1.99,2.71,-2.36,6.38,,
-1.87,1.26,-2.67,5.13,,
-2.53,0.27,-2.77,3.9,,
-2.88,-1,-2.95,2.97,,
-3.04,-2.71,-2.67,2.12,,
-3.13,-3.5,-2.08,1.23,,
-2.71,-4.32,-1.42,0.53,,
-2.02,-5.16,-0.81,-0.02,,
-1.02,-6.05,-0.48,-0.84,,
-0.51,-6.68,-0.14,-1.47,,
-0.28,-7.53,0.33,-1.77,,
0.07,-8.03,0.55,-2.18,,
0.7,-8.38,0.69,-2.74,,
0.76,-8.89,0.95,-3.17,,
0.93,-9.45,1.08,-3.54,,
1.19,-9.8,0.98,-4.09,,
1.24,-10.16,1.07,-4.6,,
1.04,-10.97,1.46,-5.02,,
1.32,-11.42,2.19,-5.43,,
1.87,-11.82,3.11,-6.04,,
2.75,-12.25,4,-6.68,,
4.21,-13.19,4.58,-7.28,,
5,-13.81,4.73,-7.84,,
5.43,-14.38,4.66,-8.24,,
5.38,-14.88,4.69,-8.69,,
5.2,-15.42,4.75,-9.35,,
5.24,-15.96,5,-10.05,,
5.33,-16.7,5.27,-10.72,,
5.64,-17.41,5.37,-11.34,,
5.92,-18.06,5.49,-11.75,,
5.99,-18.86,5.73,-12.14,,
6.14,-19.17,5.83,-12.66,,
6.37,-19.58,5.8,-13.14,,
6.35,-20.35,5.78,-13.52,,
6.28,-20.75,5.59,-13.9,,
6.19,-21.11,5.45,-14.14,,
5.93,-21.44,5.3,-14.26,,
5.78,-21.56,5.06,-14.59,,
5.5,-21.77,4.97,-15.02,,
5.23,-22.19,5.07,-15.37,,
5.24,-22.63,5.27,-15.68,,
5.44,-22.93,5.6,-15.93,,
5.91,-23.3,5.87,-16.03,,
6.33,-23.44,5.85,-16.06,,
6.55,-23.47,5.49,-16.09,,
6.43,-23.46,5.08,-16.14,,
5.74,-23.48,4.93,-16.21,,
5.4,-23.51,5.02,-16.31,,
5.39,-23.57,5.16,-16.58,,
5.61,-23.7,5.33,-17.03,,
5.97,-24.19,5.44,-17.37,,
6.19,-24.61,5.43,-17.59,,
6.31,-24.86,5.38,-17.67,,
6.3,-24.99,5.43,-17.63,,
6.35,-24.94,5.54,-17.58,,
6.5,-24.84,5.65,-17.51,,
6.64,-24.78,5.71,-17.33,,
6.79,-24.66,5.71,-17.16,,
6.86,-24.46,5.8,-17.06,,
6.93,-24.2,5.98,-17.02,,
7.13,-24.13,6.32,-16.88,,
7.42,-24.05,6.64,-16.76,,
7.89,-23.84,6.72,-16.78,,
8.37,-23.65,6.78,-16.85,,
8.41,-23.69,6.88,-16.85,,
8.49,-23.73,6.88,-16.67,,
8.61,-23.66,6.77,-16.31,,
8.52,-23.21,6.56,-15.94,,
8.32,-22.77,6.3,-15.61,,
8.06,-22.38,6.07,-15.4,,
7.79,-22.05,5.93,-15.31,,
7.49,-21.79,5.92,-15.28,,
7.44,-21.73,6.03,-15.23,,
7.53,-21.67,6.12,-15.18,,
7.72,-21.58,6.19,-15.06,,
7.86,-21.43,6.28,-14.83,,
7.96,-21.21,6.35,-14.58,,
8.06,-20.92,6.52,-14.21,,
8.15,-20.62,6.96,-13.67,,
8.54,-19.91,7.63,-12.99,,
9.18,-19.24,7.81,-12.39,,
9.77,-18.57,7.41,-11.86,,
9.63,-18.02,6.77,-11.47,,
8.97,-17.56,6.1,-11.17,,
7.76,-17.08,5.83,-10.82,,
7.2,-16.75,5.81,-10.5,,
7.05,-16.38,5.95,-10.3,,
7.12,-16.06,6.25,-10.17,,
7.45,-15.77,6.63,-10.09,,
7.88,-15.65,6.97,-9.94,,
8.31,-15.52,7.24,-9.66,,
8.67,-15.3,7.5,-9.18,,
9.07,-14.71,7.55,-8.7,,
9.29,-14.14,7.42,-8.28,,
9.25,-13.66,7.29,-7.71,,
9.04,-13.23,7.18,-6.92,,
8.84,-12.2,7.03,-6.1,,
8.71,-11.31,6.99,-5.31,,
8.57,-10.49,7.06,-4.56,,
8.58,-9.69,6.92,-3.79,,
8.64,-8.57,6.57,-2.96,,
8.32,-7.75,6.12,-2.12,,
7.91,-6.89,5.44,-1.31,,
7.39,-6.02,4.82,-0.37,,
6.63,-5.19,4.37,0.64,,
5.74,-3.73,4.18,1.43,,
5.43,-2.75,4.4,2.04,,
5.42,-2.08,4.73,2.65,,
5.78,-1.5,4.99,3.27,,
6.28,-0.59,5.16,4.04,,
6.52,0.11,5.16,4.87,,
6.63,0.96,5.02,5.56,,
6.57,1.79,4.8,6.17,,
6.39,2.47,4.56,6.82,,
6.02,3.41,4.18,7.57,,
5.72,4.14,3.66,8.4,,
5.27,4.95,2.91,9.28,,
4.68,5.84,1.97,10.1,,
3.43,7.17,1.1,10.98,,
2.48,7.99,0.24,11.95,,
1.67,8.92,-0.63,12.82,,
0.46,10.36,-1.57,13.66,,
-0.47,11.19,-2.57,14.54,,
-1.48,12.07,-3.66,15.45,,
-2.53,12.98,-4.79,16.44,,
-3.65,13.91,-5.96,17.45,,
-5.41,15.45,-7.18,18.46,,
-6.6,16.46,-8.47,19.58,,
-7.87,17.51,-9.81,20.77,,
-9.84,19.28,-11.16,21.97,,
-11.27,20.55,-12.49,23.14,,
-12.68,21.75,-13.78,24.15,,
-14.11,22.89,-14.95,24.91,,
-15.49,23.84,-16.08,25.48,,
-17.32,24.85,-17.28,25.91,,
-18.49,25.3,-18.71,26.39,,
-19.88,25.65,-20.46,27.01,,
-21.57,26.05,-22.56,27.6,,
-24.86,26.72,-24.82,28.16,,
-27.7,26.97,-26.88,28.66,,
-30.46,27.15,-28.72,28.94,,
-33.99,27.27,-30.75,28.92,,
-36.13,27.15,-32.66,28.63,,
-38.43,26.78,-34.13,28.17,,
-40.41,26.13,-35.29,27.59,,
-42.48,24.92,-36.65,26.87,,
-43.63,24.02,-38.41,26.05,,
-45.24,22.9,-40.16,25.31,,
-47.27,21.58,-41.74,24.66,,
-49.17,20.31,-43.05,23.88,,
-50.82,19.17,-44.03,22.99,,
-52.55,17.37,-44.99,22.26,,
-53.44,16.13,-45.93,21.68,,
-54.42,15.05,-46.65,21.16,,
-55.76,13.76,-46.95,20.69,,
-56.28,13.05,-46.72,20.16,,
-56.31,12.36,-46.17,19.62,,
-55.86,11.64,-45.38,19.12,,
-54.73,10.62,-44.39,18.65,,
-53.73,10.05,-42.97,18.27,,
-52.57,9.51,-41.11,17.94,,
-50.93,9.04,-38.83,17.47,,
-47.77,8.43,-36.16,17.02,,
-45.08,7.94,-33.18,16.69,,
-42.16,7.59,-29.71,16.25,,
-38.94,7.35,-25.73,15.66,,
-35.18,7.09,-21.76,14.99,,
-28.78,6.42,-18.02,14.48,,
-24.83,5.96,-14.64,14.01,,
-20.98,5.61,-11.6,13.56,,
-16.13,5.09,-8.67,13.22,,
-13.08,4.79,-5.94,12.85,,
-10.03,4.56,-3.48,12.51,,
-7.33,4.26,-1.34,12.15,,
-4.83,3.96,0.44,11.84,,
-1.73,3.49,1.86,11.57,,
-0.12,3.22,3.4,11.31,,
1.23,2.98,5.12,11.07,,
2.86,2.74,6.83,10.79,,
5.55,2.39,8.51,10.51,,
7.29,2.08,9.98,10.21,,
8.96,1.79,11.26,9.92,,
11.06,1.3,12.5,9.66,,
12.32,1.01,13.64,9.31,,
13.56,0.73,14.69,8.93,,
14.7,0.32,15.64,8.65,,
15.72,-0.09,16.62,8.45,,
17.17,-0.51,17.67,8.12,,
18.25,-0.8,18.74,7.65,,
19.36,-1.22,19.81,7.18,,
20.47,-1.73,20.86,6.68,,
22.05,-2.5,22.16,6.2,,
23.2,-3.06,23.69,5.82,,
24.67,-3.51,25.16,5.4,,
26.35,-3.84,26.53,4.95,,
28.5,-4.44,27.64,4.59,,
29.81,-4.88,28.46,4.32,,
30.8,-5.24,29.27,4.01,,
31.54,-5.59,30.26,3.7,,
32.84,-6.14,31.28,3.3,,
33.96,-6.54,32.37,2.81,,
35.03,-7.04,33.57,2.37,,
36.2,-7.57,34.78,2.02,,
38.03,-8.24,36.04,1.65,,
39.25,-8.73,37.62,1.2,,
40.64,-9.35,39.28,0.72,,
42.36,-9.97,40.72,0.27,,
44.09,-10.51,41.82,-0.18,,
46.06,-11.21,42.61,-0.48,,
46.98,-11.68,43.05,-0.55,,
47.61,-12.04,43.35,-0.61,,
48.01,-12.44,43.58,-0.83,,
48.25,-12.84,43.57,-1.12,,
48.42,-13.34,43.41,-1.33,,
48.33,-13.76,43.25,-1.35,,
48.05,-13.93,43.29,-1.18,,
47.9,-13.71,43.56,-0.84,,
47.98,-13.35,43.44,-0.52,,
48.2,-12.98,42.77,-0.21,,
47.59,-12.62,41.67,0.38,,
46.51,-12.4,40.08,1.36,,
45,-11.96,38.26,2.4,,
43.04,-11.32,36.73,3.33,,
40.09,-10.33,35.68,3.96,,
38.67,-9.82,35.27,4.26,,
37.8,-9.55,35.36,4.35,,
37.63,-9.44,35.53,4.45,,
37.9,-9.36,35.56,4.65,,
38.04,-9.17,35.41,4.99,,
37.98,-8.91,34.96,5.44,,
37.48,-8.35,34.43,5.99,,
36.85,-7.88,33.84,6.6,,
36.23,-7.34,33.18,7.27,,
35.54,-6.79,32.46,7.93,,
34.78,-6.28,32.1,8.79,,
33.71,-5.6,32.12,9.82,,
33.53,-4.96,32.06,10.74,,
33.64,-4.28,31.79,11.65,,
33.4,-3.42,31.13,12.69,,
32.92,-2.7,30.07,13.93,,
32.02,-1.87,28.8,15.32,,
30.86,-0.9,27.31,16.62,,
28.95,0.81,25.71,17.82,,
27.36,1.94,24.33,19,,
25.87,3.03,23.17,20.02,,
24.64,4.21,22.06,20.96,,
23.09,5.73,21.17,21.94,,
22.12,6.77,20.74,22.99,,
21.39,7.99,20.65,23.99,,
21.11,9.3,20.37,25.06,,
20.91,11.26,19.72,26.09,,
20.32,12.76,18.45,26.96,,
19.28,14.14,16.86,27.99,,
17.52,15.36,15.25,29.08,,
14.7,17.44,13.71,29.94,,
12.86,18.77,12.32,30.57,,
11.07,19.78,11.18,30.99,,
9.43,20.58,10.01,31.24,,
7.33,21.34,8.72,31.48,,
5.78,21.71,7.44,31.78,,
4.09,22.11,6.14,32.15,,
2.43,22.56,4.84,32.43,,
0.72,23.04,3.65,32.51,,
-0.97,23.37,2.62,32.6,,
-3.23,23.48,1.69,32.68,,
-4.57,23.6,0.92,32.56,,
-5.8,23.64,0.27,32.31,,
-7.39,23.31,-0.39,31.92,,
-8.37,22.92,-1.07,31.42,,
-9.36,22.4,-1.66,30.91,,
-10.33,21.81,-2.14,30.51,,
-11.15,21.21,-2.72,30.17,,
-12.25,20.57,-3.48,29.67,,
-13.13,20.13,-4.31,29.08,,
-14.16,19.46,-5.15,28.55,,
-15.25,18.7,-5.94,28.21,,
-16.79,17.8,-6.81,27.91,,
-17.73,17.44,-7.89,27.45,,
-18.81,16.97,-9.1,26.97,,
-20.77,15.99,-10.21,26.49,,
-22.13,15.31,-11.07,26.06,,
-23.29,14.64,-11.83,25.77,,
-24.18,14.04,-12.6,25.34,,
-24.99,13.57,-13.42,24.75,,
-26.29,12.49,-14.07,24.37,,
-27.11,11.72,-14.42,24.07,,
-27.72,11.17,-14.47,23.68,,
-28.14,10.34,-14.03,23.33,,
-27.93,9.74,-13.34,22.94,,
-27.31,9.19,-12.49,22.5,,
-26.54,8.65,-11.32,22.07,,
-25.09,7.78,-9.76,21.59,,
-23.68,7.18,-7.98,20.99,,
-21.97,6.54,-5.99,20.26,,
-20.08,5.84,-3.79,19.6,,
-16.85,4.7,-1.55,19.01,,
-14.52,4.09,0.68,18.39,,
-12.3,3.58,2.95,17.63,,
-9.95,3,5.14,16.77,,
-6.4,1.9,6.9,16,,
-4.23,1.1,7.93,15.44,,
-2.67,0.46,8.47,15.04,,
-1.86,0.05,9.13,14.65,,
-1.42,-0.23,10.11,14.06,,
-0.17,-0.79,11.37,13.46,,
1.08,-1.39,12.61,13.09,,
2.48,-1.88,13.64,12.83,,
3.76,-2.1,14.43,12.63,,
5.22,-2.32,15.23,12.4,,
5.98,-2.44,16.21,12.25,,
6.83,-2.59,17.35,12.19,,
8.51,-2.68,18.35,12.08,,
9.7,-2.7,19.28,11.95,,
10.68,-2.78,20.25,11.81,,
11.67,-2.88,21.24,11.5,,
13.18,-3.16,22.43,11.14,,
14.32,-3.56,23.58,10.97,,
15.64,-3.94,24.52,10.94,,
16.8,-4.07,25.35,10.88,,
18.2,-4.15,26.1,10.77,,
19.07,-4.3,26.83,10.61,,
19.88,-4.48,27.53,10.37,,
20.68,-4.7,28.34,10.06,,
21.91,-5.16,29.34,9.71,,
